timestamp,machine_id,temperature_c,vibration_mm_s,runtime_hours,downtime_minutes,energy_kwh
2026-03-06 20:00:00,M001,62.3,1.27,0.85,10,23.15
2026-03-06 20:00:00,M002,51.25,1.65,0.97,0,11.59
2026-03-06 20:00:00,M003,68.23,2.87,0.97,0,24.45
2026-03-06 21:00:00,M001,59.27,1.96,0.85,5,23.61
2026-03-06 21:00:00,M002,53.24,2.09,0.95,0,13.19
2026-03-06 21:00:00,M003,68.49,3.41,0.97,5,32.04
2026-03-06 22:00:00,M001,56.32,1.88,0.85,0,26.31
2026-03-06 22:00:00,M002,47.13,2.1,0.99,0,12.26
2026-03-06 22:00:00,M003,69.98,4.33,0.84,5,28.44
2026-03-06 23:00:00,M001,65.66,2.43,0.89,0,26.43
2026-03-06 23:00:00,M002,45.92,1.54,0.91,0,8.98
2026-03-06 23:00:00,M003,57.77,3.57,0.98,0,31.09
2026-03-07 00:00:00,M001,58.84,2.07,0.88,0,24.45
2026-03-07 00:00:00,M002,45.81,1.81,0.99,0,11.11
2026-03-07 00:00:00,M003,76.17,2.88,0.96,15,26.75
2026-03-07 01:00:00,M001,57.47,2.05,0.89,0,27.08
2026-03-07 01:00:00,M002,51.0,0.54,0.99,0,11.8
2026-03-07 01:00:00,M003,73.59,3.54,0.86,5,27.65
2026-03-07 02:00:00,M001,66.65,1.95,0.99,0,22.28
2026-03-07 02:00:00,M002,43.86,0.94,0.95,0,12.31
2026-03-07 02:00:00,M003,76.92,3.16,0.94,0,28.12
2026-03-07 03:00:00,M001,61.34,2.63,0.81,0,25.24
2026-03-07 03:00:00,M002,55.8,1.45,0.93,0,11.3
2026-03-07 03:00:00,M003,66.49,3.82,0.84,0,30.05
2026-03-07 04:00:00,M001,57.11,2.13,0.96,15,22.94
2026-03-07 04:00:00,M002,49.13,1.47,0.81,0,10.32
2026-03-07 04:00:00,M003,63.16,2.53,0.9,0,29.56
2026-03-07 05:00:00,M001,65.09,2.11,1.0,0,22.02
2026-03-07 05:00:00,M002,55.69,1.38,0.83,5,10.9
2026-03-07 05:00:00,M003,67.19,2.44,0.88,0,33.03
2026-03-07 06:00:00,M001,64.99,2.58,0.92,0,21.84
2026-03-07 06:00:00,M002,48.21,1.7,1.0,0,9.95
2026-03-07 06:00:00,M003,66.1,3.4,0.98,0,27.43
2026-03-07 07:00:00,M001,53.63,1.8,0.96,0,26.71
2026-03-07 07:00:00,M002,50.72,1.27,1.0,0,12.28
2026-03-07 07:00:00,M003,69.06,4.08,0.94,0,26.8
2026-03-07 08:00:00,M001,63.45,1.68,0.99,10,23.91
2026-03-07 08:00:00,M002,52.45,1.57,0.86,0,11.6
2026-03-07 08:00:00,M003,62.22,3.48,0.94,0,29.01
2026-03-07 09:00:00,M001,65.93,2.54,0.83,10,24.0
2026-03-07 09:00:00,M002,50.24,1.27,0.94,0,10.46
2026-03-07 09:00:00,M003,65.96,4.37,0.91,0,29.78
2026-03-07 10:00:00,M001,66.13,1.99,0.87,0,26.94
2026-03-07 10:00:00,M002,53.11,1.57,0.86,0,9.33
2026-03-07 10:00:00,M003,73.12,4.04,0.93,0,31.51
2026-03-07 11:00:00,M001,58.62,2.07,0.88,0,22.97
2026-03-07 11:00:00,M002,52.79,1.51,0.86,0,12.45
2026-03-07 11:00:00,M003,71.83,3.33,0.81,0,26.81
2026-03-07 12:00:00,M001,61.08,1.72,0.97,0,23.24
2026-03-07 12:00:00,M002,54.24,1.02,0.98,0,11.06
2026-03-07 12:00:00,M003,72.83,4.4,0.89,5,25.36
2026-03-07 13:00:00,M001,60.24,1.64,0.8,10,20.9
2026-03-07 13:00:00,M002,46.21,0.99,0.91,0,11.06
2026-03-07 13:00:00,M003,72.48,4.01,0.91,0,29.99
2026-03-07 14:00:00,M001,61.73,1.94,0.92,0,22.91
2026-03-07 14:00:00,M002,50.35,1.53,0.87,10,12.51
2026-03-07 14:00:00,M003,68.74,2.77,0.91,0,30.92
2026-03-07 15:00:00,M001,52.04,2.48,0.95,0,26.86
2026-03-07 15:00:00,M002,53.94,1.1,0.81,0,11.4
2026-03-07 15:00:00,M003,63.86,3.76,0.93,5,31.65
2026-03-07 16:00:00,M001,62.86,2.74,0.98,0,20.95
2026-03-07 16:00:00,M002,56.78,1.4,0.97,0,10.3
2026-03-07 16:00:00,M003,70.37,3.17,0.87,5,40.83
2026-03-07 17:00:00,M001,67.99,1.75,0.86,0,23.44
2026-03-07 17:00:00,M002,45.73,1.66,0.94,0,11.32
2026-03-07 17:00:00,M003,64.15,3.71,0.8,0,25.91
2026-03-07 18:00:00,M001,55.53,1.86,0.82,0,25.47
2026-03-07 18:00:00,M002,52.38,1.84,0.96,0,9.51
2026-03-07 18:00:00,M003,74.66,3.72,0.9,5,37.04
2026-03-07 19:00:00,M001,65.05,1.69,0.83,0,22.25
2026-03-07 19:00:00,M002,42.93,1.19,0.8,0,10.68
2026-03-07 19:00:00,M003,71.64,2.91,0.91,0,30.07
2026-03-07 20:00:00,M001,54.46,1.5,0.81,0,25.18
2026-03-07 20:00:00,M002,49.1,1.65,0.82,0,10.7
2026-03-07 20:00:00,M003,72.61,3.37,0.83,10,31.82
2026-03-07 21:00:00,M001,56.03,2.69,0.89,0,26.55
2026-03-07 21:00:00,M002,51.91,1.1,0.98,0,10.87
2026-03-07 21:00:00,M003,70.13,3.39,0.88,0,31.62
2026-03-07 22:00:00,M001,66.91,2.39,0.81,0,29.01
2026-03-07 22:00:00,M002,41.17,1.73,0.91,0,9.03
2026-03-07 22:00:00,M003,63.24,3.97,0.95,0,28.34
2026-03-07 23:00:00,M001,63.5,2.73,0.81,0,22.81
2026-03-07 23:00:00,M002,54.23,1.61,0.9,0,9.59
2026-03-07 23:00:00,M003,64.52,4.1,0.9,0,29.36
2026-03-08 00:00:00,M001,60.67,1.4,1.0,0,21.99
2026-03-08 00:00:00,M002,52.83,1.39,0.98,0,11.03
2026-03-08 00:00:00,M003,73.73,2.84,0.98,5,31.71
2026-03-08 01:00:00,M001,65.78,2.39,0.95,0,21.17
2026-03-08 01:00:00,M002,49.6,1.65,0.98,0,11.78
2026-03-08 01:00:00,M003,62.87,4.6,0.86,0,31.5
2026-03-08 02:00:00,M001,65.97,2.2,0.86,0,27.25
2026-03-08 02:00:00,M002,48.75,1.35,0.81,0,9.88
2026-03-08 02:00:00,M003,74.45,4.3,0.91,0,29.41
2026-03-08 03:00:00,M001,60.04,2.66,0.8,0,22.73
2026-03-08 03:00:00,M002,49.53,1.63,0.81,0,12.72
2026-03-08 03:00:00,M003,69.0,3.62,0.87,0,30.54
2026-03-08 04:00:00,M001,57.96,2.41,0.88,0,23.33
2026-03-08 04:00:00,M002,47.88,2.01,0.9,0,10.85
2026-03-08 04:00:00,M003,76.78,3.2,0.99,0,26.46
2026-03-08 05:00:00,M001,59.5,2.4,0.87,0,21.91
2026-03-08 05:00:00,M002,52.74,1.12,0.94,0,10.39
2026-03-08 05:00:00,M003,65.04,4.04,0.98,0,34.02
2026-03-08 06:00:00,M001,60.47,1.53,0.84,0,21.64
2026-03-08 06:00:00,M002,42.65,1.74,0.88,0,11.02
2026-03-08 06:00:00,M003,62.81,4.12,0.94,0,27.64
2026-03-08 07:00:00,M001,56.3,1.31,0.86,0,25.71
2026-03-08 07:00:00,M002,50.75,1.68,0.96,0,11.45
2026-03-08 07:00:00,M003,67.75,3.43,0.84,0,35.42
2026-03-08 08:00:00,M001,59.61,2.02,0.83,0,26.6
2026-03-08 08:00:00,M002,55.64,1.18,0.97,0,11.25
2026-03-08 08:00:00,M003,79.52,3.82,0.96,0,25.22
2026-03-08 09:00:00,M001,58.37,1.75,0.96,0,22.36
2026-03-08 09:00:00,M002,52.73,1.83,0.89,0,11.52
2026-03-08 09:00:00,M003,58.23,3.59,0.98,0,32.58
2026-03-08 10:00:00,M001,63.19,1.9,0.82,0,24.17
2026-03-08 10:00:00,M002,54.5,1.47,0.97,0,10.97
2026-03-08 10:00:00,M003,62.46,4.57,0.95,0,26.47
2026-03-08 11:00:00,M001,58.73,1.44,0.8,0,21.81
2026-03-08 11:00:00,M002,51.11,2.2,0.9,0,12.25
2026-03-08 11:00:00,M003,66.76,3.72,0.92,0,28.85
2026-03-08 12:00:00,M001,57.29,2.75,0.81,0,27.03
2026-03-08 12:00:00,M002,52.63,1.49,0.92,5,12.64
2026-03-08 12:00:00,M003,72.62,3.83,0.97,0,31.19
2026-03-08 13:00:00,M001,66.9,2.06,0.84,0,23.49
2026-03-08 13:00:00,M002,43.58,1.23,0.86,0,10.06
2026-03-08 13:00:00,M003,65.46,4.44,0.97,0,29.53
2026-03-08 14:00:00,M001,69.94,1.77,0.94,0,23.55
2026-03-08 14:00:00,M002,49.58,1.64,0.83,5,12.23
2026-03-08 14:00:00,M003,73.89,3.79,0.81,0,27.79
2026-03-08 15:00:00,M001,66.99,1.92,0.89,5,23.34
2026-03-08 15:00:00,M002,51.56,1.7,0.96,5,10.22
2026-03-08 15:00:00,M003,69.92,4.31,0.83,0,27.13
2026-03-08 16:00:00,M001,67.11,2.4,0.93,0,23.29
2026-03-08 16:00:00,M002,58.84,1.7,0.91,0,11.98
2026-03-08 16:00:00,M003,69.92,3.26,0.89,0,31.39
2026-03-08 17:00:00,M001,68.16,1.67,0.9,5,20.43
2026-03-08 17:00:00,M002,50.19,1.2,1.0,0,10.81
2026-03-08 17:00:00,M003,73.48,3.62,0.85,0,26.29
2026-03-08 18:00:00,M001,57.3,1.58,0.82,0,23.65
2026-03-08 18:00:00,M002,48.59,1.8,0.81,0,11.83
2026-03-08 18:00:00,M003,65.1,3.31,0.93,5,25.8
2026-03-08 19:00:00,M001,57.2,2.65,0.83,5,23.4
2026-03-08 19:00:00,M002,48.55,1.38,0.91,15,10.68
2026-03-08 19:00:00,M003,64.7,3.19,0.92,0,33.75
2026-03-08 20:00:00,M001,64.79,2.3,0.95,0,27.71
2026-03-08 20:00:00,M002,53.04,1.69,0.97,0,10.01
2026-03-08 20:00:00,M003,58.88,2.75,0.89,0,29.47
2026-03-08 21:00:00,M001,63.77,2.46,0.86,0,24.14
2026-03-08 21:00:00,M002,46.76,1.75,0.94,0,11.37
2026-03-08 21:00:00,M003,62.07,2.95,0.9,0,32.8
2026-03-08 22:00:00,M001,63.47,1.16,0.96,0,21.07
2026-03-08 22:00:00,M002,50.35,1.02,0.89,0,11.57
2026-03-08 22:00:00,M003,62.68,4.64,0.92,0,25.98
2026-03-08 23:00:00,M001,61.39,2.16,0.91,0,24.27
2026-03-08 23:00:00,M002,50.88,1.54,0.98,0,11.56
2026-03-08 23:00:00,M003,65.54,3.67,0.93,0,29.66
2026-03-09 00:00:00,M001,58.69,2.39,0.91,0,24.35
2026-03-09 00:00:00,M002,44.83,1.9,0.86,0,10.82
2026-03-09 00:00:00,M003,65.5,2.74,0.96,0,28.88
2026-03-09 01:00:00,M001,64.36,1.66,0.93,0,25.77
2026-03-09 01:00:00,M002,48.62,0.86,0.86,0,11.58
2026-03-09 01:00:00,M003,67.37,4.36,0.94,5,26.59
2026-03-09 02:00:00,M001,60.21,2.26,0.98,0,27.26
2026-03-09 02:00:00,M002,48.82,1.78,0.87,0,10.87
2026-03-09 02:00:00,M003,64.11,2.82,1.0,0,32.05
2026-03-09 03:00:00,M001,60.78,1.89,0.94,0,23.98
2026-03-09 03:00:00,M002,55.19,1.99,0.8,0,11.68
2026-03-09 03:00:00,M003,67.85,4.47,0.94,0,27.96
2026-03-09 04:00:00,M001,57.64,1.76,0.85,0,25.05
2026-03-09 04:00:00,M002,46.95,1.64,0.94,0,9.48
2026-03-09 04:00:00,M003,73.9,3.72,0.86,0,30.83
2026-03-09 05:00:00,M001,59.35,1.39,0.96,0,24.5
2026-03-09 05:00:00,M002,50.2,1.22,0.85,0,12.57
2026-03-09 05:00:00,M003,71.03,3.5,0.95,0,31.88
2026-03-09 06:00:00,M001,60.98,1.8,0.86,0,25.27
2026-03-09 06:00:00,M002,44.94,1.69,0.82,5,10.35
2026-03-09 06:00:00,M003,70.38,4.04,0.85,0,30.46
2026-03-09 07:00:00,M001,56.0,1.24,0.83,0,26.25
2026-03-09 07:00:00,M002,55.82,1.29,0.89,0,11.25
2026-03-09 07:00:00,M003,63.87,3.23,0.94,10,32.69
2026-03-09 08:00:00,M001,51.95,2.51,0.94,0,24.45
2026-03-09 08:00:00,M002,49.52,1.85,0.94,0,10.75
2026-03-09 08:00:00,M003,61.17,4.67,0.87,0,30.08
2026-03-09 09:00:00,M001,56.7,2.06,0.88,0,23.99
2026-03-09 09:00:00,M002,44.53,1.68,0.89,0,10.95
2026-03-09 09:00:00,M003,66.11,3.25,0.98,0,30.95
2026-03-09 10:00:00,M001,59.58,1.26,0.9,0,25.98
2026-03-09 10:00:00,M002,46.26,1.59,0.85,0,10.47
2026-03-09 10:00:00,M003,75.08,3.5,0.97,0,27.1
2026-03-09 11:00:00,M001,57.21,2.19,0.97,0,24.25
2026-03-09 11:00:00,M002,46.63,1.37,0.97,0,11.73
2026-03-09 11:00:00,M003,62.27,4.03,0.98,0,29.42
2026-03-09 12:00:00,M001,59.94,1.47,0.9,0,25.05
2026-03-09 12:00:00,M002,55.28,1.48,1.0,0,10.08
2026-03-09 12:00:00,M003,58.61,3.61,0.92,5,37.05
2026-03-09 13:00:00,M001,68.35,2.14,0.8,0,19.15
2026-03-09 13:00:00,M002,53.05,1.33,0.82,0,10.3
2026-03-09 13:00:00,M003,66.38,3.51,0.84,0,28.33
2026-03-09 14:00:00,M001,60.93,1.56,0.88,0,22.72
2026-03-09 14:00:00,M002,50.57,1.67,0.92,0,9.59
2026-03-09 14:00:00,M003,65.53,3.03,0.89,0,30.61
2026-03-09 15:00:00,M001,54.76,1.95,0.99,0,24.19
2026-03-09 15:00:00,M002,47.54,1.88,1.0,15,9.5
2026-03-09 15:00:00,M003,62.31,3.79,0.91,0,26.52
2026-03-09 16:00:00,M001,56.73,1.95,0.9,0,22.6
2026-03-09 16:00:00,M002,46.55,1.13,0.87,0,10.83
2026-03-09 16:00:00,M003,67.25,3.62,0.89,0,27.82
2026-03-09 17:00:00,M001,68.21,2.33,0.86,0,24.95
2026-03-09 17:00:00,M002,45.97,1.68,0.92,0,10.26
2026-03-09 17:00:00,M003,69.28,3.69,0.89,0,27.57
2026-03-09 18:00:00,M001,61.4,1.12,0.96,0,22.57
2026-03-09 18:00:00,M002,51.19,1.03,0.95,0,11.68
2026-03-09 18:00:00,M003,60.17,3.69,0.83,0,27.99
2026-03-09 19:00:00,M001,54.97,2.37,0.87,0,25.03
2026-03-09 19:00:00,M002,48.48,1.48,0.8,0,12.01
2026-03-09 19:00:00,M003,71.45,2.44,0.95,0,33.88
2026-03-09 20:00:00,M001,62.98,2.81,0.95,10,25.21
2026-03-09 20:00:00,M002,44.27,1.32,1.0,0,10.83
2026-03-09 20:00:00,M003,63.63,3.27,0.83,0,25.9
2026-03-09 21:00:00,M001,62.03,2.78,0.86,0,24.13
2026-03-09 21:00:00,M002,50.24,1.42,0.93,0,11.78
2026-03-09 21:00:00,M003,67.28,3.76,0.8,0,29.24
2026-03-09 22:00:00,M001,62.82,2.19,0.97,0,21.14
2026-03-09 22:00:00,M002,50.63,1.28,0.83,10,10.4
2026-03-09 22:00:00,M003,76.31,4.24,0.81,0,20.11
2026-03-09 23:00:00,M001,67.78,1.6,0.84,0,22.1
2026-03-09 23:00:00,M002,44.58,1.19,1.0,0,11.32
2026-03-09 23:00:00,M003,68.25,3.83,0.92,0,29.8
2026-03-10 00:00:00,M001,59.98,2.26,0.85,0,22.67
2026-03-10 00:00:00,M002,47.25,1.39,0.82,0,11.67
2026-03-10 00:00:00,M003,68.88,3.51,0.86,0,35.66
2026-03-10 01:00:00,M001,55.895,1.29,0.98,0,23.601666666666667
2026-03-10 01:00:00,M002,52.75,1.32,0.86,0,10.67
2026-03-10 01:00:00,M003,59.39,3.89,0.97,0,24.98
2026-03-10 02:00:00,M001,62.92,1.15,0.87,0,27.64333333333333
2026-03-10 02:00:00,M002,52.94,1.95,0.83,0,10.23
2026-03-10 02:00:00,M003,72.73,3.39,0.82,0,31.45
2026-03-10 03:00:00,M001,65.605,2.72,0.96,0,22.195
2026-03-10 03:00:00,M002,54.62,1.92,0.97,5,10.86
2026-03-10 03:00:00,M003,70.65,4.56,0.88,0,29.8
2026-03-10 04:00:00,M001,58.779999999999994,2.15,0.82,0,27.296666666666667
2026-03-10 04:00:00,M002,49.52,1.01,0.88,0,12.02
2026-03-10 04:00:00,M003,67.11,3.65,0.97,0,31.27
2026-03-10 05:00:00,M001,65.045,2.7,0.94,0,25.33833333333333
2026-03-10 05:00:00,M002,44.83,1.45,0.92,0,13.12
2026-03-10 05:00:00,M003,65.48,3.22,0.95,0,27.62
2026-03-10 06:00:00,M001,64.77,1.47,0.98,0,22.23
2026-03-10 06:00:00,M002,58.83,1.27,0.88,0,11.32
2026-03-10 06:00:00,M003,70.29,2.66,0.82,5,36.07
2026-03-10 07:00:00,M001,66.86500000000001,1.83,0.84,0,24.691666666666666
2026-03-10 07:00:00,M002,40.21,1.47,0.83,0,10.86
2026-03-10 07:00:00,M003,70.44,3.5,0.86,0,25.16
2026-03-10 08:00:00,M001,71.19999999999999,2.27,0.82,0,23.48333333333333
2026-03-10 08:00:00,M002,52.64,0.89,0.95,0,11.32
2026-03-10 08:00:00,M003,68.07,3.08,0.9,0,35.39
2026-03-10 09:00:00,M001,68.55499999999999,1.45,0.99,0,23.775
2026-03-10 09:00:00,M002,51.05,1.82,0.96,0,11.64
2026-03-10 09:00:00,M003,70.87,3.31,0.91,0,29.13
2026-03-10 10:00:00,M001,65.37,3.17,0.81,0,24.60666666666667
2026-03-10 10:00:00,M002,50.35,1.66,0.91,15,9.9
2026-03-10 10:00:00,M003,66.48,4.2,0.88,0,27.29
2026-03-10 11:00:00,M001,67.195,1.88,0.84,0,30.148333333333333
2026-03-10 11:00:00,M002,53.21,1.33,0.81,0,9.44
2026-03-10 11:00:00,M003,74.86,2.84,0.93,0,37.36
2026-03-10 12:00:00,M001,59.059999999999995,2.41,0.87,0,26.5
2026-03-10 12:00:00,M002,53.35,1.11,0.82,0,10.95
2026-03-10 12:00:00,M003,69.39,3.7,0.82,0,27.27
2026-03-10 13:00:00,M001,67.945,2.31,0.91,0,23.991666666666667
2026-03-10 13:00:00,M002,55.5,1.56,0.85,0,11.53
2026-03-10 13:00:00,M003,66.51,3.68,0.88,0,29.11
2026-03-10 14:00:00,M001,57.51,3.1,0.96,0,24.933333333333334
2026-03-10 14:00:00,M002,55.25,1.92,0.98,0,11.95
2026-03-10 14:00:00,M003,61.63,4.69,0.83,0,27.44
2026-03-10 15:00:00,M001,64.85499999999999,1.74,0.97,0,28.415
2026-03-10 15:00:00,M002,53.8,1.6,0.95,0,10.6
2026-03-10 15:00:00,M003,73.32,3.57,0.95,0,33.69
2026-03-10 16:00:00,M001,72.33,2.88,0.98,0,28.78666666666667
2026-03-10 16:00:00,M002,53.51,1.68,0.82,0,10.49
2026-03-10 16:00:00,M003,69.88,3.76,0.88,10,24.12
2026-03-10 17:00:00,M001,66.465,2.14,0.82,0,23.028333333333332
2026-03-10 17:00:00,M002,46.9,1.81,0.9,0,11.0
2026-03-10 17:00:00,M003,69.7,2.12,0.88,0,32.54
2026-03-10 18:00:00,M001,61.65,2.18,0.89,0,28.7
2026-03-10 18:00:00,M002,49.99,1.19,0.83,0,10.33
2026-03-10 18:00:00,M003,64.11,3.54,0.84,0,30.65
2026-03-10 19:00:00,M001,59.305,2.29,0.96,0,27.351666666666667
2026-03-10 19:00:00,M002,46.65,1.9,0.94,10,10.2
2026-03-10 19:00:00,M003,69.76,3.39,0.86,0,26.95
2026-03-10 20:00:00,M001,58.0,0.85,0.87,0,24.083333333333332
2026-03-10 20:00:00,M002,55.5,1.39,0.87,0,10.54
2026-03-10 20:00:00,M003,72.91,3.8,0.87,0,30.82
2026-03-10 21:00:00,M001,59.895,2.34,0.84,0,26.395
2026-03-10 21:00:00,M002,44.62,1.98,1.0,0,9.2
2026-03-10 21:00:00,M003,70.65,3.83,0.85,0,26.28
2026-03-10 22:00:00,M001,52.42,1.57,0.98,0,24.686666666666667
2026-03-10 22:00:00,M002,52.58,1.2,0.86,0,10.47
2026-03-10 22:00:00,M003,65.03,3.54,0.85,0,28.28
2026-03-10 23:00:00,M001,65.105,1.47,0.97,0,27.08833333333333
2026-03-10 23:00:00,M002,52.5,1.64,0.87,0,11.03
2026-03-10 23:00:00,M003,79.96,4.08,0.92,5,30.43
2026-03-11 00:00:00,M001,73.67,1.6,0.93,0,28.68
2026-03-11 00:00:00,M002,54.68,1.49,0.89,0,10.39
2026-03-11 00:00:00,M003,71.54,3.99,0.91,5,29.37
2026-03-11 01:00:00,M001,70.955,1.71,0.8,0,26.921666666666667
2026-03-11 01:00:00,M002,51.95,1.7,0.86,0,11.87
2026-03-11 01:00:00,M003,61.19,3.95,0.85,0,29.36
2026-03-11 02:00:00,M001,73.95,1.52,0.82,0,27.633333333333333
2026-03-11 02:00:00,M002,50.47,1.31,0.83,0,12.3
2026-03-11 02:00:00,M003,66.08,3.58,0.9,0,32.69
2026-03-11 03:00:00,M001,64.005,2.35,0.84,0,23.385
2026-03-11 03:00:00,M002,48.7,2.1,0.85,0,10.8
2026-03-11 03:00:00,M003,71.77,2.39,0.87,0,32.46
2026-03-11 04:00:00,M001,72.22999999999999,1.59,0.88,0,24.616666666666667
2026-03-11 04:00:00,M002,57.9,1.36,0.85,0,10.76
2026-03-11 04:00:00,M003,75.55,3.66,0.97,15,31.76
2026-03-11 05:00:00,M001,66.485,2.12,0.92,0,28.078333333333333
2026-03-11 05:00:00,M002,52.78,1.96,0.89,0,12.95
2026-03-11 05:00:00,M003,68.35,4.43,0.98,0,27.82
2026-03-11 06:00:00,M001,66.03999999999999,2.18,0.89,0,25.94
2026-03-11 06:00:00,M002,50.79,1.17,0.94,0,12.81
2026-03-11 06:00:00,M003,72.32,2.71,0.8,0,31.94
2026-03-11 07:00:00,M001,62.405,1.35,0.9,0,24.66166666666667
2026-03-11 07:00:00,M002,49.3,2.04,0.87,0,10.6
2026-03-11 07:00:00,M003,67.54,3.05,0.85,0,23.24
2026-03-11 08:00:00,M001,68.19,1.76,0.91,0,30.653333333333332
2026-03-11 08:00:00,M002,45.77,1.74,0.9,0,11.75
2026-03-11 08:00:00,M003,66.69,2.82,0.9,0,31.38
2026-03-11 09:00:00,M001,76.05499999999999,1.5,0.82,0,26.515
2026-03-11 09:00:00,M002,52.76,1.99,0.91,0,13.66
2026-03-11 09:00:00,M003,64.3,4.47,0.89,0,32.44
2026-03-11 10:00:00,M001,64.5,2.05,0.83,0,25.756666666666668
2026-03-11 10:00:00,M002,52.65,1.79,0.94,5,12.05
2026-03-11 10:00:00,M003,71.97,2.32,0.86,10,30.63
2026-03-11 11:00:00,M001,67.88499999999999,2.17,0.93,0,25.308333333333334
2026-03-11 11:00:00,M002,50.6,1.29,0.89,0,11.82
2026-03-11 11:00:00,M003,69.03,3.88,1.0,0,31.65
2026-03-11 12:00:00,M001,70.14,2.04,0.85,0,28.55
2026-03-11 12:00:00,M002,54.95,1.18,0.91,0,10.46
2026-03-11 12:00:00,M003,78.63,3.43,0.99,0,29.22
2026-03-11 13:00:00,M001,67.405,1.96,0.93,0,24.991666666666667
2026-03-11 13:00:00,M002,54.22,2.23,0.95,0,10.57
2026-03-11 13:00:00,M003,66.24,3.99,0.95,0,27.37
2026-03-11 14:00:00,M001,69.77,2.3,0.95,0,24.813333333333333
2026-03-11 14:00:00,M002,42.49,2.13,0.91,0,10.57
2026-03-11 14:00:00,M003,61.03,3.63,0.96,0,32.59
2026-03-11 15:00:00,M001,55.794999999999995,2.16,0.82,0,26.505
2026-03-11 15:00:00,M002,45.3,1.29,0.84,0,10.58
2026-03-11 15:00:00,M003,68.57,3.96,0.96,0,31.11
2026-03-11 16:00:00,M001,65.72999999999999,2.03,0.89,0,28.616666666666667
2026-03-11 16:00:00,M002,47.59,1.09,0.88,0,10.72
2026-03-11 16:00:00,M003,70.65,3.39,0.95,0,33.55
2026-03-11 17:00:00,M001,69.155,1.95,0.92,0,26.708333333333332
2026-03-11 17:00:00,M002,49.42,1.2,0.97,0,11.74
2026-03-11 17:00:00,M003,57.1,3.24,0.98,0,27.85
2026-03-11 18:00:00,M001,66.07000000000001,1.2,0.83,0,28.18
2026-03-11 18:00:00,M002,49.51,1.5,0.84,0,11.65
2026-03-11 18:00:00,M003,70.88,3.8,0.97,0,30.62
2026-03-11 19:00:00,M001,73.60499999999999,2.56,0.89,0,27.951666666666668
2026-03-11 19:00:00,M002,54.96,1.05,0.86,0,10.61
2026-03-11 19:00:00,M003,66.29,2.98,0.82,0,32.62
2026-03-11 20:00:00,M001,71.33,1.94,0.84,0,25.05333333333333
2026-03-11 20:00:00,M002,47.15,1.63,0.97,0,11.94
2026-03-11 20:00:00,M003,75.91,2.74,0.97,0,31.07
2026-03-11 21:00:00,M001,72.525,2.88,0.98,0,27.565
2026-03-11 21:00:00,M002,53.37,0.74,0.86,5,11.0
2026-03-11 21:00:00,M003,66.03,3.45,0.99,5,27.41
2026-03-11 22:00:00,M001,72.12,2.66,0.82,0,25.21666666666667
2026-03-11 22:00:00,M002,44.41,1.85,0.87,0,9.77
2026-03-11 22:00:00,M003,74.87,3.65,0.83,0,28.61
2026-03-11 23:00:00,M001,61.915,1.51,0.81,5,27.78833333333333
2026-03-11 23:00:00,M002,45.57,1.53,0.93,0,13.04
2026-03-11 23:00:00,M003,66.26,2.76,0.89,0,35.16
2026-03-12 00:00:00,M001,64.11,1.83,0.86,0,26.41
2026-03-12 00:00:00,M002,51.53,1.8,0.84,0,11.62
2026-03-12 00:00:00,M003,68.58,2.86,0.8,0,33.07
2026-03-12 01:00:00,M001,63.055,2.22,0.98,15,26.881666666666668
2026-03-12 01:00:00,M002,47.76,1.47,0.83,0,12.08
2026-03-12 01:00:00,M003,62.04,3.48,0.84,0,27.95
2026-03-12 02:00:00,M001,59.91,1.58,0.82,0,30.363333333333333
2026-03-12 02:00:00,M002,50.99,1.48,0.92,10,10.57
2026-03-12 02:00:00,M003,62.14,3.65,0.9,0,22.62
2026-03-12 03:00:00,M001,70.895,1.52,0.95,0,27.135
2026-03-12 03:00:00,M002,43.83,1.79,0.87,5,11.13
2026-03-12 03:00:00,M003,65.75,3.93,0.97,0,27.02
2026-03-12 04:00:00,M001,65.74000000000001,2.38,0.9,0,30.136666666666667
2026-03-12 04:00:00,M002,49.86,1.51,0.82,0,10.77
2026-03-12 04:00:00,M003,72.19,2.8,0.85,0,33.71
2026-03-12 05:00:00,M001,76.725,2.16,0.96,0,24.83833333333333
2026-03-12 05:00:00,M002,52.95,2.09,0.96,15,11.17
2026-03-12 05:00:00,M003,64.95,3.53,0.88,0,29.55
2026-03-12 06:00:00,M001,64.39,2.11,0.87,0,24.43
2026-03-12 06:00:00,M002,47.13,1.73,0.85,0,8.95
2026-03-12 06:00:00,M003,65.98,3.81,0.91,0,36.59
2026-03-12 07:00:00,M001,69.705,1.91,0.87,0,27.43166666666667
2026-03-12 07:00:00,M002,50.03,1.38,0.82,15,12.22
2026-03-12 07:00:00,M003,71.64,2.52,0.85,0,33.79
2026-03-12 08:00:00,M001,69.48,2.41,0.88,0,24.903333333333332
2026-03-12 08:00:00,M002,55.51,1.22,0.84,0,12.38
2026-03-12 08:00:00,M003,70.23,3.9,0.81,0,32.0
2026-03-12 09:00:00,M001,67.915,2.1,0.92,0,26.075
2026-03-12 09:00:00,M002,54.33,1.74,0.92,10,11.52
2026-03-12 09:00:00,M003,61.78,4.26,0.86,0,32.42
2026-03-12 10:00:00,M001,68.89999999999999,1.78,0.98,0,27.916666666666668
